Ligue,Date,Equipe,Equipe adverse,Home / Away,XG1,XG2,G1,G2,Score,Resultat,Fait marquant,Absence 1,Absence 2,Absence 3,Absence 4,XA1,XA2,Garde score,Revenu score,AMT,TCL,Dribbles tentés,Dribbles réussis,Prog passes,Passes surface,Prog drib,Possession surface,PSXG,Erreurs,Aerien win,xg1_dead,g1_dead,xg2_dead,g2_dead
C3,22/02/2024,Toulouse,Benfica,H,2.0,1.5,0,0, 0-0,N,,,,,,3.6,1.0,,,31,40,9,17,59,10,19,2,0.3,0,61.5,0.08,0,0.0,0
FR,18/02/2024,Toulouse,Monaco,A,1.4,1.7,2,1, 2-1,V,,,,,,1.9,2.5,O,,25,43,13,27,25,6,11,3,1.7,0,54.8,0.0,0,0.0,0
C3,15/02/2024,Toulouse,Benfica,A,0.5,3.4,1,2, 1-2,D,,,,,,1.4,3.3,N,,12,31,9,21,26,6,23,7,2.5,0,54.5,0.0,0,0.22,0
FR,11/02/2024,Toulouse,Nantes,H,1.0,0.4,1,2, 1-2,D,,,,,,1.8,0.6,N,,27,18,11,26,79,14,15,3,1.0,0,60.5,0.16,0,0.0,0
FR,4/02/2024,Toulouse,Reims,A,1.5,2.8,3,2, 3-2,V,,,,,,0.6,4.4,O,,14,47,6,20,29,7,16,4,1.9,0,50.0,0.04,0,0.15,0
FR,28/01/2024,Toulouse,Lens,H,1.7,0.8,0,2, 0-2,D,,,,,,1.5,1.6,,N,21,17,10,23,39,10,19,7,1.3,1,33.3,0.16,0,0.16,1
FR,14/01/2024,Toulouse,Metz,A,1.0,0.7,1,0, 1-0,V,Rouge 2,O,,,,0.6,1.2,,,8,35,15,27,46,7,12,5,0.6,0,60.7,0.0,0,0.11,0
FR,20/12/2023,Toulouse,Monaco,H,1.4,1.9,1,2, 1-2,D,Rouge 2,O,,O,,2.9,1.2,N,,36,22,10,27,57,12,34,5,2.5,1,56.3,0.08,0,0.05,0
FR,17/12/2023,Toulouse,Rennes,H,0.9,0.7,0,0, 0-0,N,,O,,,,1.7,1.6,,,29,24,7,19,38,7,24,8,0.9,0,56.0,0.05,0,0.26,0
C3,14/12/2023,Toulouse,LASK,A,1.2,1.4,2,1, 2-1,V,,O,,,,2.3,2.6,O,,15,23,7,15,33,3,8,7,1.3,0,34.4,0.15,0,0.1,0
